publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"The stones and the stars: building Scotland's newest megalith"	"9781461453536"	"9781461453543"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461453543&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461453543.jpg"	
"Space Weather and Coronal Mass Ejections"	"9781461479741"	"9781461479758"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461479758&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461479758.jpg"	
"GRAIL: Mapping the Moon's Interior"	"9781461495833"	"9781461495840"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781461495840&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781461495840.jpg"	
"Anesthesia for Trauma: New Evidence and New Challenges"	"9781493909087"	"9781493909094"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781493909094&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781493909094.jpg"	
"Parkinson's disease and nonmotor dysfunction"	"9781607614289"	"9781607614296"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781607614296&uid=none"						"Humana Press"											"http://www.askewsandholts.com/EBookImages/9781607614296.jpg"	
"Primary liver cancer: surveillance, diagnosis and treatment"	"9781617798627"	"9781617798634"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781617798634&uid=none"						"Humana Press"											"http://www.askewsandholts.com/EBookImages/9781617798634.jpg"	
"Silicon Containing Copolymers"	"9783319092249"	"9783319092256"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319092256&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319092256.jpg"	
"Median Nerve: Sensory Conduction Studies"	"9783319104751"	"9783319104768"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319104768&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319104768.jpg"	
"Green Chemistry Metrics: A Guide to Determining and Evaluating Process Greenness"	"9783319104997"	"9783319105000"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319105000&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319105000.jpg"	
"Organizational Innovation by Integrating Simplification: Learning from Buurtzorg Nederland"	"9783319117249"	"9783319117256"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319117256&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319117256.jpg"	
"Radiation-tolerant delta-sigma time-to-digital converters"	"9783319118413"	"9783319118420"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319118420&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783319118420.jpg"	
"Konstruktionsbegleitende Kalkulationen: Instrumentarium fur ein leistungsfahiges Kostenmanagement"	""	"9783954855490"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954855490&uid=none"						"Igel Verlag"											"http://www.askewsandholts.com/EBookImages/9783954855490.jpg"	
"Urban Landscapes: Environmental Networks and the Quality of Life"	"9788847028791"	"9788847028807"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788847028807&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9788847028807.jpg"	
"Hedge fund investing: a practical approach to understanding investor motivation, manager profits, and fund performance"	""	"9781119210399"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119210399&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119210399.jpg"	
"The presentation workout: the 10 tried-and-tested steps that will build your presenting skills"	"9781292076690"	"9781292076713"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781292076713&uid=none"						"Pearson Education"											"http://www.askewsandholts.com/EBookImages/9781292076713.jpg"	
"Justin Timberlake: From Mouseketeer to Megastar"	""	"9781467763233"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781467763233&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9781467763233.jpg"	
"Barcelona & Catalonia"	"9780241189221"	"9780241254257"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780241254257&uid=none"						"DK Eyewitness Travel"											"http://www.askewsandholts.com/EBookImages/9780241254257.jpg"	
"Brazil"	"9780241196755"	"9780241254288"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780241254288&uid=none"						"DK Eyewitness Travel"											"http://www.askewsandholts.com/EBookImages/9780241254288.jpg"	
"Love: the psychology of attraction"	"9780241182277"	"9780241255483"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780241255483&uid=none"						"Dorling Kindersley"											"http://www.askewsandholts.com/EBookImages/9780241255483.jpg"	
"Galapagos Tortoises"	"9780822594314"	"9780761351580"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761351580&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761351580.jpg"	
"Jazzy Jewelry, Pretty Purses, and More!"	""	"9780761351801"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761351801&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761351801.jpg"	
"#1 Last Chance"	"9780761383116"	"9780761390718"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761390718&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761390718.jpg"	
"#3 Nothing to Lose"	"9780761383130"	"9780761390732"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761390732&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761390732.jpg"	
"Sustainable innovation strategy: creating value in a world of finite resources"	"9781137352606"	"9781137352613"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137352613&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137352613.jpg"	
"Indigenous concepts of education: toward elevating humanity for all learners"	"9781137382177"	"9781137382184"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137382184&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137382184.jpg"	
"Autobiography and teacher development in China: subjectivity and culture in curriculum reform"	"9781137382399"	"9781137382405"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137382405&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137382405.jpg"	
"Migrant mobilization and securitization in the US and Europe: how does it feel to be a threat?"	"9781137388049"	"9781137388056"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137388056&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137388056.jpg"	
"English for emails"	"9780194579124"	"9780194201230"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780194201230&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780194201230.jpg"	
"English for legal professionals"	"9780194579155"	"9780194201285"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780194201285&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780194201285.jpg"	
"Express Series English for Presentations"	""	"9780194201346"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780194201346&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780194201346.jpg"	
"Express Series English for Socializing"	""	"9780194201360"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780194201360&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780194201360.jpg"	
"English for telecoms and information technology"	"9780194569606"	"9780194201377"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780194201377&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780194201377.jpg"	
"Brazil"	"9781610692571"	"9781610692588"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781610692588&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781610692588.jpg"	
"Managing Bipolar Disorder in Clinical Practice"	"9781908517739"	"9781908517944"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908517944&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781908517944.jpg"	
"Rethinking drinking and sport: new approaches to sport and alcohol"	"9781409453376"	"9781409453383"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409453383&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781409453383.jpg"	
"Literacy across the curriculum: semantics, stanzas and semi colons ..."	"9781781351284"	"9781781351796"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781351796&uid=none"						"Independent Thinking Press"											"http://www.askewsandholts.com/EBookImages/9781781351796.jpg"	
"Primary maths: anyone can feed sweets to the sharks ..."	"9781781351352"	"9781781352090"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781352090&uid=none"						"Independent Thinking Press"											"http://www.askewsandholts.com/EBookImages/9781781352090.jpg"	
"You: rebranded"	"9781781351383"	"9781781352168"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781352168&uid=none"						"Independent Thinking Press"											"http://www.askewsandholts.com/EBookImages/9781781352168.jpg"	
"Chicago Tribune Book of the Chicago Bears: A Decade-By-Decade History"	"9781572841772"	"9781572847583"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781572847583&uid=none"						"Agate Publishing"											"http://www.askewsandholts.com/EBookImages/9781572847583.jpg"	
"1,001 Best Low-Carb Recipes: Delicious, Healthy, Easy-to-make Recipes for Cutting Carbs"	"9781572841840"	"9781572847705"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781572847705&uid=none"						"Agate Publishing"											"http://www.askewsandholts.com/EBookImages/9781572847705.jpg"	
"Thermohydrodynamic Instability in Fluid-Film Bearings"	"9780470059432"	"9781118536346"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781118536346&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781118536346.jpg"	
"History of Egypt"	"9781610699136"	"9781610699143"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781610699143&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781610699143.jpg"	
"Arkansas Delta: Land of Paradox"	"9781557284655"	"9781610750325"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781610750325&uid=none"						"University of Arkansas Press"											"http://www.askewsandholts.com/EBookImages/9781610750325.jpg"	
"Deadly waters"	"9780727865557"	"9781848398818"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848398818&uid=none"						"Severn House Publishers"											"http://www.askewsandholts.com/EBookImages/9781848398818.jpg"	
"Materials Development for TESOL"	"9780748691357"	"9780748691371"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748691371&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748691371.jpg"	
"Deleuze and Design"	"9780748691531"	"9780748691555"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748691555&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748691555.jpg"	
"Logic"	"9780748691623"	"9780748691647"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748691647&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748691647.jpg"	
"Classroom Discourse"	"9780748692637"	"9780748692651"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748692651&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748692651.jpg"	
"The rise of democracy: revolution, war and transformations in international politics since 1776"	"9780748692811"	"9780748692828"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748692828&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748692828.jpg"	
"The native woodlands of Scotland: ecology, conservation and management"	"9780748692842"	"9780748692866"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748692866&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748692866.jpg"	
"Nordic Genre Film"	"9780748693184"	"9780748693191"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748693191&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748693191.jpg"	
"Leibniz's Monadology: a new translation and guide"	"9780748693214"	"9780748693238"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748693238&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748693238.jpg"	
"Modernism and Affect"	"9780748693252"	"9780748693269"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748693269&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748693269.jpg"	
"Cukor"	"9780748693566"	"9780748693573"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748693573&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748693573.jpg"	
"American Independent Cinema"	"9780748693603"	"9780748693610"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748693610&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748693610.jpg"	
"The Edinburgh history of the Greeks, 1453 to 1774: the Ottoman Empire"	"9780748639274"	"9780748694006"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694006&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694006.jpg"	
"Documentary"	"9780748694136"	"9780748694143"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694143&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694143.jpg"	
"The Popularisation of Sufism"	"9780748694211"	"9780748694228"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694228&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694228.jpg"	
"Violence in Islamic thought from the Quran to the Mongols"	"9780748694235"	"9780748694242"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694242&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694242.jpg"	
"War and the Mind"	"9780748694266"	"9780748694273"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694273&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694273.jpg"	
"Jean Baudrillard: From Hyperreality to Disappearance: Uncollected Interviews"	"9780748694280"	"9780748694303"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694303&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694303.jpg"	
"Forgetting Differences"	"9780748694396"	"9780748694402"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694402&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694402.jpg"	
"Mansfield and Influence"	"9780748694419"	"9780748694426"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694426&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694426.jpg"	
"Teaching transatlanticism: resources for teaching 19th-century Anglo-American print culture"	"9780748694457"	"9780748694471"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694471&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694471.jpg"	
"Historical Syntax of English"	"9780748641444"	"9780748694563"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694563&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694563.jpg"	
"At the Edges of Thought: Deleuze and Post-Kantian Philosophy"	"9780748694624"	"9780748694648"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748694648&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748694648.jpg"	
"Muhammad Iqbal"	"9780748695416"	"9780748695423"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748695423&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748695423.jpg"	
"French and Russian in Imperial Russia: Language Attitudes and Identity"	"9780748695539"	"9780748695546"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748695546&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748695546.jpg"	
"Alternative Visions"	"9780748695621"	"9780748695638"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748695638&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748695638.jpg"	
"Slow cinema"	"9780748696024"	"9780748696031"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780748696031&uid=none"						"Edinburgh University Press"											"http://www.askewsandholts.com/EBookImages/9780748696031.jpg"	
"A Guide to Doing Theology"	""	"9781506400273"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781506400273&uid=none"						"Fortress Press"											"http://www.askewsandholts.com/EBookImages/9781506400273.jpg"	
"Understanding and Using the Bible"	""	"9781506400280"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781506400280&uid=none"						"Fortress Press"											"http://www.askewsandholts.com/EBookImages/9781506400280.jpg"	
"A Guide to Religious Thought and Practices"	""	"9781506400297"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781506400297&uid=none"						"Fortress Press"											"http://www.askewsandholts.com/EBookImages/9781506400297.jpg"	
"A Commentary on Acts"	""	"9781506400310"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781506400310&uid=none"						"Fortress Press"											"http://www.askewsandholts.com/EBookImages/9781506400310.jpg"	
"Asian Theology on the Way: Christianity, Culture, and Context"	""	"9781506400327"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781506400327&uid=none"						"Fortress Press"											"http://www.askewsandholts.com/EBookImages/9781506400327.jpg"	
"Foundational Theology : A New Approach To Catholic Fundamental Theology"	"9781451480412"	"9781506401881"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781506401881&uid=none"						"Fortress Press"											"http://www.askewsandholts.com/EBookImages/9781506401881.jpg"	
"Novel algorithms and techniques in telecommunications and networking"	"9789048136612"	"9789048136629"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048136629&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048136629.jpg"	
"Isotope labeling of biomolecules: applications"	"9780128030493"	"9780128030745"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128030745&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128030745.jpg"	
"A companion to Virginia Woolf"	""	"9781118457900"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781118457900&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781118457900.jpg"	
"Series 7 exam for dummies"	"9781119103752"	"9781119104056"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119104056&uid=none"						"For Dummies"											"http://www.askewsandholts.com/EBookImages/9781119104056.jpg"	
"Social advantage and disadvantage"	"9780198737070"	"9780191056857"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191056857&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191056857.jpg"	
"Experiencing Innovation In Asia: Cases In Business Model Development"	"9789814689144"	"9789814689151"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814689151&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814689151.jpg"	
"The domestic dynamics of China's energy diplomacy"	"9789814696739"	"9789814696746"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814696746&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789814696746.jpg"	
"The Life Cycles of the Council on Environmental Quality and the Environmental Protection Agency: 1970 - 2035"	"9780190203719"	"9780190203726"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780190203726&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780190203726.jpg"	
"Political Economy of Food and Finance"	"9781138838222"	"9781317561354"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317561354&uid=none"						"Taylor & Francis"											"http://www.askewsandholts.com/EBookImages/9781317561354.jpg"	
"State, land and democracy in southern Africa"	"9781472452405"	"9781472452412"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472452412&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781472452412.jpg"	
"Optimization Methods: From Theory to Design Scientific and Technological Aspects in Mechanics"	"9783642311864"	"9783642311871"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642311871&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642311871.jpg"	
"Discrete time series, processes, and applications in finance"	"9783642317415"	"9783642317422"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642317422&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642317422.jpg"	
"Handbook on Neural Information Processing"	"9783642366567"	"9783642366574"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642366574&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642366574.jpg"	
"Linguistic construction of ethnic borders"	"9783631653777"	"9783653045956"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783653045956&uid=none"						"Peter Lang"											"http://www.askewsandholts.com/EBookImages/9783653045956.jpg"	
"Studies in the methodology of science"	"9783631665114"	"9783653057836"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783653057836&uid=none"						"Peter Lang"											"http://www.askewsandholts.com/EBookImages/9783653057836.jpg"	
"Philosophy as critique of the mind"	"9783631661710"	"9783653058062"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783653058062&uid=none"						"Peter Lang"											"http://www.askewsandholts.com/EBookImages/9783653058062.jpg"	
"Psychosurgery: new techniques for brain disorders"	"9783319011431"	"9783319011448"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319011448&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783319011448.jpg"	
"50 Years of Brown Dwarfs: From Prediction to Discovery to Forefront of Research"	"9783319011615"	"9783319011622"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319011622&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319011622.jpg"	
"Improving the Stability of Meshed Power Networks: A Probabilistic Approach Using Embedded HVDC Lines"	"9783319023922"	"9783319023939"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319023939&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319023939.jpg"	
"CAD, 3D modeling, engineering analysis, and prototype experimentation: industrial and research applications"	"9783319059204"	"9783319059211"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319059211&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783319059211.jpg"	
"Post-harvest Pathology: Plant Pathology in the 21st Century, Contributions to the 10th International Congress, ICPP 2013"	"9783319077000"	"9783319077017"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319077017&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319077017.jpg"	
"Solving Computationally Expensive Engineering Problems: Methods and Applications"	"9783319089843"	"9783319089850"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319089850&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319089850.jpg"	
"Quantum Correlations Beyond Entanglement: and Their Role in Quantum Information Theory"	"9783319096551"	"9783319096568"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319096568&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319096568.jpg"	
"Progress in Scale Modeling, Volume II: Selections from the International Symposia on Scale Modeling, ISSM VI (2009) and ISSM VII (2013)"	"9783319103075"	"9783319103082"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319103082&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319103082.jpg"	
"Proceedings of the 1986 Academy of Marketing Science (AMS) Annual Conference"	"9783319111001"	"9783319111018"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319111018&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319111018.jpg"	
"Physician assistant board review"	"9780323356114"	"9780323392679"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780323392679&uid=none"						"Elsevier"											"http://www.askewsandholts.com/EBookImages/9780323392679.jpg"	
"Immigration in psychoanalysis: locating ourselves"	"9780415741811"	"9781317361190"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317361190&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317361190.jpg"	
"Systematische Personalauswahl: Bestandsaufnahme und innovative Ansatze zur Weiterentwicklung"	""	"9783954257232"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954257232&uid=none"						"disserta Verlag"											"http://www.askewsandholts.com/EBookImages/9783954257232.jpg"	
"Demographic change and economic growth: simulations on growth models"	"9783790825893"	"9783790825909"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783790825909&uid=none"						"Physica"											"http://www.askewsandholts.com/EBookImages/9783790825909.jpg"	
"Praxishandbuch Personalentwicklung: Instrumente, Konzepte, Beispiele"	"9783834919076"	"9783834963840"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834963840&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834963840.jpg"	
"Klang macht Marken: Sonic Branding als Designprozess"	"9783835060845"	"9783834996510"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834996510&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834996510.jpg"	
"Engineered Cell Manipulation for Biomedical Application"	"9784431551386"	"9784431551393"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9784431551393&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9784431551393.jpg"	
"Double chooz and reactor neutrino oscillation: improvement and first effective measurement"	"9784431553748"	"9784431553755"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9784431553755&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9784431553755.jpg"	
"Recent advancements in system modelling applications: Proceedings of National Systems Conference 2012"	"9788132210344"	"9788132210351"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788132210351&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9788132210351.jpg"	
"Inequality in education: comparative and international perspectives"	"9789048126514"	"9789048126521"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048126521&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048126521.jpg"	
