publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Boffin Boy and the deadly swarm"	"9781841676258"	"9781781273715"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781273715&uid=none"						"Ransom Publishing"											"http://www.askewsandholts.com/EBookImages/9781781273715.jpg"	
"Boffin Boy and the ice caves of Pluto"	"9781841676265"	"9781781273722"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781273722&uid=none"						"Ransom Publishing"											"http://www.askewsandholts.com/EBookImages/9781781273722.jpg"	
"Boffin Boy and the forest of the ninja"	"9781841676272"	"9781781273739"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781273739&uid=none"						"Ransom Publishing"											"http://www.askewsandholts.com/EBookImages/9781781273739.jpg"	
"Boffin Boy and the quest for wisdom"	"9781841676289"	"9781781273746"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781273746&uid=none"						"Ransom Publishing"											"http://www.askewsandholts.com/EBookImages/9781781273746.jpg"	
"The little red book."	"9780894869853"	"9781592857562"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781592857562&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781592857562.jpg"	
"Day by day: daily meditations for recovering addicts."	"9781568382340"	"9781592857623"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781592857623&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781592857623.jpg"	
"The Dual disorders recovery book"	"9780894868498"	"9781592857654"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781592857654&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781592857654.jpg"	
"God Grant Me: More Daily Meditations from the Authors of Keep It Simple."	"9781592851584"	"9781592857760"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781592857760&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781592857760.jpg"	
"Kid and The Wolf."	"9788126417803"	"9788126455287"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788126455287&uid=none"						"DC Books"											"http://www.askewsandholts.com/EBookImages/9788126455287.jpg"	
"Verb Classes and Aspect"	"9789027240156"	"9789027267856"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789027267856&uid=none"						"John Benjamins"											"http://www.askewsandholts.com/EBookImages/9789027267856.jpg"	
"The CustomerCentric selling field guide to prospecting and business development"	"9780071808057"	"9780071808064"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780071808064&uid=none"						"McGraw-Hill"											"http://www.askewsandholts.com/EBookImages/9780071808064.jpg"	
"Snowleg"	"9780099466093"	"9781407073699"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407073699&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407073699.jpg"	
"The new vampire's handbook: a guide for creatures of the night"	"9780224086462"	"9781407073750"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407073750&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407073750.jpg"	
"With Billie"	"9780099483656"	"9781407073873"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407073873&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407073873.jpg"	
"Some prefer nettles"	"9780099283379"	"9781407073934"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407073934&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407073934.jpg"	
"The death of Ivan Ilyich and other stories"	"9780099541066"	"9781407073965"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407073965&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407073965.jpg"	
"The separate heart & other stories"	"9780099507581"	"9781407074054"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074054&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074054.jpg"	
"In Tasmania: adventures at the end of the world"	"9780099466086"	"9781407074153"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074153&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074153.jpg"	
"The adventures of Huckleberry Finn"	"9780099511113"	"9781407074269"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074269&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074269.jpg"	
"Eucalyptus."	"9781860464959"	"9781407074412"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074412&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074412.jpg"	
"Our horses in Egypt"	"9780099458968"	"9781407074450"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074450&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074450.jpg"	
"Secrets of the sea"	"9780099507772"	"9781407074481"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074481&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074481.jpg"	
"The picture of Dorian Gray"	"9780099511144"	"9781407074535"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074535&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074535.jpg"	
"Treasure Island"	"9780099511298"	"9781407074597"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407074597&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407074597.jpg"	
"The infinite book: a short guide to the boundless, timeless and endless"	"9780099443728"	"9781407072746"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407072746&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407072746.jpg"	
"Stranger music: selected poems and songs"	"9780224038607"	"9781407053592"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407053592&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407053592.jpg"	
"The great psychedelic armadillo picnic: a 'walk' in Austin"	"9780099490562"	"9781407053738"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407053738&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407053738.jpg"	
"Eleni"	"9781860463464"	"9781407054155"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407054155&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407054155.jpg"	
"A regimental affair"	"9780553507157"	"9781407057422"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407057422&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781407057422.jpg"	
"Consciously Female: A Groundbreaking Programme to Help You Feel Great Every Day of the Month, Every Month of Your Life"	"9780091882297"	"9781407061474"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407061474&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781407061474.jpg"	
"Mark Thomas presents The people's manifesto."	"9780091937966"	"9781407063065"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407063065&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781407063065.jpg"	
"Country of my skull"	"9780099289791"	"9781407063515"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407063515&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407063515.jpg"	
"Body parts: essays on life-writing"	"9781844137466"	"9781407066219"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407066219&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407066219.jpg"	
"The perfect king: the life of Edward III, father of the English nation"	"9780099527091"	"9781407066424"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407066424&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407066424.jpg"	
"An Embarrassment of Mangoes: A Caribbean Interlude"	"9780553815559"	"9781407066554"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407066554&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781407066554.jpg"	
"Last of the Amazons"	"9780553813869"	"9781407066653"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407066653&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781407066653.jpg"	
"Collected poems"	"9780701163280"	"9781407091921"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407091921&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407091921.jpg"	
"Top tips for todder [sic.] tantrums"	"9780091935146"	"9781409005476"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409005476&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781409005476.jpg"	
"The dangerous book for middle-aged men: a manual for managing the mid-life crisis"	"9781848092013"	"9781409050865"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409050865&uid=none"						"Preface Digital"											"http://www.askewsandholts.com/EBookImages/9781409050865.jpg"	
"Generation A"	"9780099537380"	"9781409066828"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409066828&uid=none"						"Cornerstone Digital"											"http://www.askewsandholts.com/EBookImages/9781409066828.jpg"	
"The draining lake"	"9780099542216"	"9781409078234"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409078234&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409078234.jpg"	
"The legend of Deathwalker"	"9780552150811"	"9781409084785"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409084785&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409084785.jpg"	
"White wolf"	"9780552146777"	"9781409084877"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409084877&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409084877.jpg"	
"The hidden landscape: a journey into the geological past"	"9781847920713"	"9781409087694"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409087694&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409087694.jpg"	
"In-flight entertainment"	"9780099546122"	"9781409090854"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409090854&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409090854.jpg"	
"Impossible"	"9780552151788"	"9781409092704"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409092704&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409092704.jpg"	
"Jewels."	"9780552137454"	"9781409092735"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409092735&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409092735.jpg"	
"Johnny Angel"	"9780552148559"	"9781409092766"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409092766&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409092766.jpg"	
"Leap of faith"	"9780552146395"	"9781409092940"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409092940&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409092940.jpg"	
"Lightning"	"9780552137492"	"9781409092971"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409092971&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409092971.jpg"	
"Lone eagle"	"9780552148511"	"9781409093008"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093008&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093008.jpg"	
"Message From Nam"	"9780552135245"	"9781409093060"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093060&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093060.jpg"	
"Miracle"	"9780552149921"	"9781409093091"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093091&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093091.jpg"	
"No greater love"	"9780552135238"	"9781409093121"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093121&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093121.jpg"	
"One day at a time"	"9780552151832"	"9781409093152"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093152&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093152.jpg"	
"Safe harbour"	"9780552149914"	"9781409093213"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093213&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093213.jpg"	
"Sisters"	"9780552154727"	"9781409093275"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093275&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093275.jpg"	
"Southern lights"	"9780552154789"	"9781409093305"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093305&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093305.jpg"	
"Special delivery"	"9780552145077"	"9781409093336"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093336&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093336.jpg"	
"The gift"	"9780552142458"	"9781409093428"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093428&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093428.jpg"	
"The house on Hope Street"	"9780552146388"	"9781409093459"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093459&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093459.jpg"	
"The kiss"	"9780552148528"	"9781409093480"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093480&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093480.jpg"	
"The long road home"	"9780552145022"	"9781409093510"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093510&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093510.jpg"	
"Toxic bachelors"	"9780552151795"	"9781409093541"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093541&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093541.jpg"	
"Echoes of the great song"	"9780552142557"	"9781409093602"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409093602&uid=none"						"Transworld Digital"											"http://www.askewsandholts.com/EBookImages/9781409093602.jpg"	
"Trench Ballads & Other Verses"	""	"9781783949366"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781783949366&uid=none"						"Portable Poetry"											"http://www.askewsandholts.com/EBookImages/9781783949366.jpg"	
"Staying clean: living without drugs."	"9780894864476"	"9781616491390"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616491390&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616491390.jpg"	
"Hope And Recovery The Workbook."	"9781568381619"	"9781616491444"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616491444&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616491444.jpg"	
"Reading Explorers Year 2: A Guided Skills-based Journey"	"9781905390588"	"9781907515750"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781907515750&uid=none"						"Andrews UK"											"http://www.askewsandholts.com/EBookImages/9781907515750.jpg"	
"Reading Explorers Year 4: A Guided Skills-based Journey"	"9781902239262"	"9781907515798"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781907515798&uid=none"						"Andrews UK"											"http://www.askewsandholts.com/EBookImages/9781907515798.jpg"	
"Jewish cooking for all seasons: fresh, flavorful recipes for holidays and every day"	"9781572841888"	"9781572847712"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781572847712&uid=none"						"Agate Publishing"											"http://www.askewsandholts.com/EBookImages/9781572847712.jpg"	
"Mauri Ola: Contemporary Polynesian Poems in English"	"9781869404482"	"9781869407230"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781869407230&uid=none"						"Auckland University Press"											"http://www.askewsandholts.com/EBookImages/9781869407230.jpg"	
"Happy times together"	"9781740663625"	"9781742733609"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742733609&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742733609.jpg"	
"Let Go of My Leg: A Practical Guide to Returning to Work After Children"	"9781740661508"	"9781742733623"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742733623&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742733623.jpg"	
"Pumped"	""	"9781742734347"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734347&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734347.jpg"	
"Raising confident, happy children: 40 ways to help your child succeed"	"9781740667494"	"9781742734354"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734354&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734354.jpg"	
"Real Taste Of Indonesia: A Culinary Journey#100 Unique Family Recipes."	"9781740668200"	"9781742734361"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734361&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734361.jpg"	
"Smoothies Bible"	"9781740661973"	"9781742734439"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734439&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734439.jpg"	
"A test of will: one man's extraordinary story of survival"	""	"9781742734507"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734507&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734507.jpg"	
"Anzacs in Arkhangel: the untold story of Australia and the invasion of Russia 1918-19"	"9781740667517"	"9781742734538"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734538&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734538.jpg"	
"Away Game"	"9781740663458"	"9781742734552"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734552&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734552.jpg"	
"Becasse"	"9781740664028"	"9781742734576"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734576&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734576.jpg"	
"We love food: family recipes from the garden"	"9781740666961"	"9781742734804"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742734804&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742734804.jpg"	
"Captains"	"9781740669566"	"9781742735573"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742735573&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742735573.jpg"	
"Losing The Last 5 Kgs: Simple Steps To Get The Body You Want Now"	"9781742700199"	"9781742735924"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742735924&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742735924.jpg"	
"Biggest Loser Families"	""	"9781742735979"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742735979&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742735979.jpg"	
"Bitesize: Macarons, Cake Pops & Cute Things."	"9781742701165"	"9781742735993"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742735993&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742735993.jpg"	
"Inside Pine Gap: The Spy Who Came In From The Desert"	"9781742701738"	"9781742736488"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742736488&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742736488.jpg"	
"The Godfather was a girl"	"9781740669894"	"9781742736518"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742736518&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742736518.jpg"	
"Malcolm Blight: Player, Coach, Legend"	"9781742700243"	"9781742736631"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742736631&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742736631.jpg"	
"Our Darkest Day: Battle Of Fromelles"	"9781742701929"	"9781742736648"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781742736648&uid=none"						"Hardie Grant Books"											"http://www.askewsandholts.com/EBookImages/9781742736648.jpg"	
"Bill W My First 40 Years: An Autobiography by the Co-founder of AA."	"9781592853649"	"9781616490010"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616490010&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616490010.jpg"	
"Help for Helpers: Daily Meditations for Counselors."	"9781568380612"	"9781616490041"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616490041&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616490041.jpg"	
"Harry Tiebout: the collected writings."	"9781568383453"	"9781616490058"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616490058&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616490058.jpg"	
"How to Get Sober and Stay Sober: Steps 1 Through 5."	"9781568383576"	"9781616490072"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616490072&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616490072.jpg"	
"Step Two: Coming to Believe."	"9780894861062"	"9781616490492"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616490492&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616490492.jpg"	
"Step 4 AA Getting Honest: Hazelden Classic Step Pamphlets."	""	"9781616490515"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781616490515&uid=none"						"Hazelden Publishing"											"http://www.askewsandholts.com/EBookImages/9781616490515.jpg"	
